location,date,total_cases_per_million,total_deaths_per_million
Bangladesh,06-07-2020,986.202,12.46
Bangladesh,07-07-2020,1005.639,12.727
Bangladesh,08-07-2020,1024.019,13.061
Bangladesh,09-07-2020,1045.204,13.34
Bangladesh,10-07-2020,1065.606,13.589
Bangladesh,11-07-2020,1083.512,13.814
Bangladesh,12-07-2020,1099.822,13.996
Bangladesh,13-07-2020,1116.01,14.281
Bangladesh,14-07-2020,1134.827,14.518
Bangladesh,15-07-2020,1154.033,14.719
Bangladesh,16-07-2020,1175.486,14.919
Bangladesh,17-07-2020,1192.08,15.156
Bangladesh,18-07-2020,1210.503,15.465
Bangladesh,19-07-2020,1226.952,15.672
Bangladesh,20-07-2020,1241.883,15.897
Bangladesh,21-07-2020,1259.662,16.2
Bangladesh,22-07-2020,1278.224,16.449
Bangladesh,23-07-2020,1294.886,16.704
Bangladesh,24-07-2020,1312.228,17.008
Bangladesh,25-07-2020,1327.699,17.22
Bangladesh,26-07-2020,1343.001,17.451
Bangladesh,27-07-2020,1356.815,17.779
Bangladesh,28-07-2020,1373.647,18.004
Bangladesh,29-07-2020,1391.62,18.216
Bangladesh,30-07-2020,1409.891,18.429
Bangladesh,31-07-2020,1426.255,18.72
Bangladesh,01-08-2020,1443.086,18.89
Bangladesh,02-08-2020,1456.439,19.018
Bangladesh,03-08-2020,1461.819,19.151
Bangladesh,04-08-2020,1470.052,19.333
Bangladesh,05-08-2020,1481.698,19.637
Bangladesh,06-08-2020,1497.814,19.837
Bangladesh,07-08-2020,1515.89,20.074
Bangladesh,08-08-2020,1533.201,20.238
Bangladesh,09-08-2020,1549.056,20.432
Bangladesh,10-08-2020,1564.157,20.639
Bangladesh,11-08-2020,1581.808,20.876
Bangladesh,12-08-2020,1600,21.076
Bangladesh,13-08-2020,1618.186,21.331
Bangladesh,14-08-2020,1634.076,21.598
Bangladesh,15-08-2020,1650.871,21.805
Bangladesh,16-08-2020,1666.926,22.011
Bangladesh,17-08-2020,1679.216,22.205
Bangladesh,18-08-2020,1694.973,22.43
Bangladesh,19-08-2020,1714.403,22.709
Bangladesh,20-08-2020,1731.083,22.958
Bangladesh,21-08-2020,1748.498,23.207
Bangladesh,22-08-2020,1763.077,23.444
Bangladesh,23-08-2020,1776.83,23.723
Bangladesh,24-08-2020,1788.81,23.93
Bangladesh,25-08-2020,1803.899,24.185
Bangladesh,26-08-2020,1819.352,24.458
Bangladesh,27-08-2020,1834.648,24.786
Bangladesh,28-08-2020,1849.439,25.059
Bangladesh,29-08-2020,1862.864,25.345
Bangladesh,30-08-2020,1875.804,25.539
Bangladesh,31-08-2020,1887.323,25.794
Bangladesh,01-09-2020,1900.523,25.994
Bangladesh,02-09-2020,1912.364,26.207
Bangladesh,03-09-2020,1928.042,26.419
Bangladesh,04-09-2020,1941.145,26.614
Bangladesh,05-09-2020,1952.858,26.79
Bangladesh,06-09-2020,1964.699,27.002
Bangladesh,07-09-2020,1974.365,27.014
Bangladesh,08-09-2020,1987.736,27.421
Bangladesh,09-09-2020,1999.224,27.64
Bangladesh,10-09-2020,2010.318,27.889
Bangladesh,11-09-2020,2021.806,28.138
Bangladesh,12-09-2020,2032.687,28.344
Bangladesh,13-09-2020,2040.472,28.551
Bangladesh,14-09-2020,2049.434,28.739
Bangladesh,15-09-2020,2060.436,28.897
Bangladesh,16-09-2020,2070.905,29.158
Bangladesh,17-09-2020,2080.711,29.285
Bangladesh,18-09-2020,2090.384,29.504
Bangladesh,19-09-2020,2099.741,29.638
Bangladesh,20-09-2020,2109.256,29.832
Bangladesh,21-09-2020,2118.631,29.99
Bangladesh,22-09-2020,2128.984,30.233
Bangladesh,23-09-2020,2138.438,30.403
Bangladesh,24-09-2020,2148.554,30.627
Bangladesh,25-09-2020,2157.905,30.797
Bangladesh,26-09-2020,2166.302,30.925
Bangladesh,27-09-2020,2173.018,31.143
Bangladesh,28-09-2020,2180.76,31.338
Bangladesh,29-09-2020,2189.303,31.532
Bangladesh,30-09-2020,2198.338,31.69
Bangladesh,01-10-2020,2207.058,31.884
Bangladesh,02-10-2020,2216.215,32.012
Bangladesh,03-10-2020,2224.691,32.212
Bangladesh,04-10-2020,2231.868,32.334
Bangladesh,05-10-2020,2238.699,32.473
Bangladesh,06-10-2020,2247.455,32.637
Bangladesh,07-10-2020,2256.557,32.819
Bangladesh,08-10-2020,2265.787,33.032
Bangladesh,09-10-2020,2274.536,33.153
Bangladesh,10-10-2020,2282.296,33.257
Bangladesh,11-10-2020,2289.601,33.396
Bangladesh,12-10-2020,2296.845,33.542
Bangladesh,13-10-2020,2305.783,33.73
Bangladesh,14-10-2020,2315.116,33.864
Bangladesh,15-10-2020,2325.341,33.961
Bangladesh,16-10-2020,2335.056,34.052
Bangladesh,17-10-2020,2344.328,34.143
Bangladesh,18-10-2020,2351.67,34.283
Bangladesh,19-10-2020,2359.405,34.368
Bangladesh,20-10-2020,2369.345,34.495
Bangladesh,21-10-2020,2377.743,34.605
Bangladesh,22-10-2020,2387.106,34.75
Bangladesh,23-10-2020,2397.404,34.896
Bangladesh,24-10-2020,2407.034,34.981
Bangladesh,25-10-2020,2413.677,35.096
Bangladesh,26-10-2020,2421.619,35.236
Bangladesh,27-10-2020,2430.339,35.327
Bangladesh,28-10-2020,2438.445,35.449
Bangladesh,29-10-2020,2447.511,35.588
Bangladesh,30-10-2020,2457.718,35.74
Bangladesh,31-10-2020,2467.457,35.855
Bangladesh,01-11-2020,2475.472,35.965
Bangladesh,02-11-2020,2484.993,36.074
Bangladesh,03-11-2020,2495.534,36.226
Bangladesh,04-11-2020,2505.608,36.329
Bangladesh,05-11-2020,2514.819,36.457
Bangladesh,06-11-2020,2526.004,36.56
Bangladesh,07-11-2020,2534.924,36.651
Bangladesh,08-11-2020,2542.75,36.73
Bangladesh,09-11-2020,2551.701,36.839
Bangladesh,10-11-2020,2561.92,36.991
Bangladesh,11-11-2020,2572.236,37.088
Bangladesh,12-11-2020,2582.759,37.203
Bangladesh,13-11-2020,2593.962,37.282
Bangladesh,14-11-2020,2604.691,37.398
Bangladesh,15-11-2020,2613.988,37.483
Bangladesh,16-11-2020,2625.142,37.61
Bangladesh,17-11-2020,2638.13,37.738
Bangladesh,18-11-2020,2651.561,37.975
Bangladesh,19-11-2020,2664.379,38.102
Bangladesh,20-11-2020,2678.734,38.284
Bangladesh,21-11-2020,2692.548,38.387
Bangladesh,22-11-2020,2703.763,38.557
Bangladesh,23-11-2020,2716.271,38.788
Bangladesh,24-11-2020,2730.959,38.958
Bangladesh,25-11-2020,2744.5,39.152
Bangladesh,26-11-2020,2757.591,39.389
Bangladesh,27-11-2020,2771.508,39.614
Bangladesh,28-11-2020,2785.31,39.735
Barbados,18-03-2020,3.48,
Barbados,19-03-2020,3.48,
Barbados,20-03-2020,6.96,
Barbados,21-03-2020,20.879,
Barbados,22-03-2020,48.718,
Barbados,23-03-2020,59.157,
Barbados,24-03-2020,59.157,
Barbados,25-03-2020,62.637,
Barbados,26-03-2020,62.637,
Barbados,27-03-2020,83.516,
Barbados,28-03-2020,83.516,
Barbados,29-03-2020,90.475,
Barbados,30-03-2020,114.834,
Barbados,31-03-2020,118.314,
Barbados,01-04-2020,118.314,
Barbados,02-04-2020,156.592,
Barbados,03-04-2020,156.592,
Barbados,04-04-2020,156.592,
Barbados,05-04-2020,177.471,
Barbados,06-04-2020,194.87,3.48
Barbados,07-04-2020,208.789,6.96
Barbados,08-04-2020,219.229,10.439
Barbados,09-04-2020,219.229,10.439
Barbados,10-04-2020,229.668,10.439
Barbados,11-04-2020,233.148,13.919
Barbados,12-04-2020,236.628,13.919
Barbados,13-04-2020,247.067,13.919
Barbados,14-04-2020,250.547,13.919
Barbados,15-04-2020,254.027,17.399
Barbados,16-04-2020,260.987,17.399
Barbados,17-04-2020,260.987,17.399
Barbados,18-04-2020,260.987,17.399
Barbados,19-04-2020,260.987,17.399
Barbados,20-04-2020,260.987,17.399
Barbados,21-04-2020,260.987,17.399
Barbados,22-04-2020,260.987,17.399
Barbados,23-04-2020,264.466,20.879
Barbados,24-04-2020,264.466,20.879
Barbados,25-04-2020,264.466,20.879
Barbados,26-04-2020,274.906,20.879
Barbados,27-04-2020,274.906,20.879
Barbados,28-04-2020,278.386,20.879
Barbados,29-04-2020,278.386,20.879
Barbados,30-04-2020,278.386,24.359
Barbados,01-05-2020,281.866,24.359
Barbados,02-05-2020,281.866,24.359
Barbados,03-05-2020,281.866,24.359
Barbados,04-05-2020,285.345,24.359
Barbados,05-05-2020,285.345,24.359
Barbados,06-05-2020,285.345,24.359
Barbados,07-05-2020,285.345,24.359
Barbados,08-05-2020,285.345,24.359
Barbados,09-05-2020,288.825,24.359
Barbados,10-05-2020,292.305,24.359
Barbados,11-05-2020,292.305,24.359
Barbados,12-05-2020,292.305,24.359
Barbados,13-05-2020,295.785,24.359
Barbados,14-05-2020,295.785,24.359
Barbados,15-05-2020,295.785,24.359
Barbados,16-05-2020,295.785,24.359
Barbados,17-05-2020,299.265,24.359
Barbados,18-05-2020,306.224,24.359
Barbados,19-05-2020,306.224,24.359
Barbados,20-05-2020,313.184,24.359
Barbados,21-05-2020,313.184,24.359
Barbados,22-05-2020,313.184,24.359
Barbados,23-05-2020,313.184,24.359
Barbados,24-05-2020,320.144,24.359
Barbados,25-05-2020,320.144,24.359
Barbados,26-05-2020,320.144,24.359
Barbados,27-05-2020,320.144,24.359
Barbados,28-05-2020,320.144,24.359
Barbados,29-05-2020,320.144,24.359
Barbados,30-05-2020,320.144,24.359
Barbados,31-05-2020,320.144,24.359
Barbados,01-06-2020,320.144,24.359
Barbados,02-06-2020,320.144,24.359
Barbados,03-06-2020,320.144,24.359
Barbados,04-06-2020,320.144,24.359
Barbados,05-06-2020,320.144,24.359
Barbados,06-06-2020,320.144,24.359
Barbados,07-06-2020,320.144,24.359
Barbados,08-06-2020,320.144,24.359
Barbados,09-06-2020,320.144,24.359
Barbados,10-06-2020,320.144,24.359
Barbados,11-06-2020,334.063,24.359
Barbados,12-06-2020,334.063,24.359
Barbados,13-06-2020,334.063,24.359
Barbados,14-06-2020,334.063,24.359
Barbados,15-06-2020,334.063,24.359
Barbados,16-06-2020,337.543,24.359
Barbados,17-06-2020,337.543,24.359
Barbados,18-06-2020,337.543,24.359
Barbados,19-06-2020,337.543,24.359
Barbados,20-06-2020,337.543,24.359
Barbados,21-06-2020,337.543,24.359
Barbados,22-06-2020,337.543,24.359
Barbados,23-06-2020,337.543,24.359
Barbados,24-06-2020,337.543,24.359
Barbados,25-06-2020,337.543,24.359
Barbados,26-06-2020,337.543,24.359
Barbados,27-06-2020,337.543,24.359
Barbados,28-06-2020,337.543,24.359
Barbados,29-06-2020,337.543,24.359
Barbados,30-06-2020,337.543,24.359
Barbados,01-07-2020,337.543,24.359
Barbados,02-07-2020,337.543,24.359
Barbados,03-07-2020,337.543,24.359
Barbados,04-07-2020,337.543,24.359
Barbados,05-07-2020,337.543,24.359
Barbados,06-07-2020,341.023,24.359
Barbados,07-07-2020,341.023,24.359
Barbados,08-07-2020,341.023,24.359
Barbados,09-07-2020,341.023,24.359
Barbados,10-07-2020,341.023,24.359
Barbados,11-07-2020,341.023,24.359
Barbados,12-07-2020,358.422,24.359
Barbados,13-07-2020,358.422,24.359
Barbados,14-07-2020,358.422,24.359
Barbados,15-07-2020,358.422,24.359
Barbados,16-07-2020,361.902,24.359
Barbados,17-07-2020,361.902,24.359
Barbados,18-07-2020,361.902,24.359
Barbados,19-07-2020,361.902,24.359
Barbados,20-07-2020,365.381,24.359
Barbados,21-07-2020,368.861,24.359
Barbados,22-07-2020,368.861,24.359
Barbados,23-07-2020,368.861,24.359
Barbados,24-07-2020,368.861,24.359
Barbados,25-07-2020,375.821,24.359
Barbados,26-07-2020,375.821,24.359
Barbados,27-07-2020,382.78,24.359
Barbados,28-07-2020,382.78,24.359
Barbados,29-07-2020,382.78,24.359
Barbados,30-07-2020,382.78,24.359
Barbados,31-07-2020,382.78,24.359
Barbados,01-08-2020,382.78,24.359
Barbados,02-08-2020,424.538,24.359
Barbados,03-08-2020,459.337,24.359
Barbados,04-08-2020,459.337,24.359
Barbados,05-08-2020,459.337,24.359
Barbados,06-08-2020,462.816,24.359
Barbados,07-08-2020,462.816,24.359
Barbados,08-08-2020,480.215,24.359
Barbados,09-08-2020,480.215,24.359
Barbados,10-08-2020,494.135,24.359
Barbados,11-08-2020,497.615,24.359
Barbados,12-08-2020,497.615,24.359
Barbados,13-08-2020,497.615,24.359
Barbados,14-08-2020,501.094,24.359
Barbados,15-08-2020,515.014,24.359
Barbados,16-08-2020,521.973,24.359
Barbados,17-08-2020,525.453,24.359
Barbados,18-08-2020,528.933,24.359
Barbados,19-08-2020,532.413,24.359
Barbados,20-08-2020,539.372,24.359
Barbados,21-08-2020,542.852,24.359
Barbados,22-08-2020,546.332,24.359
Barbados,23-08-2020,549.812,24.359
Barbados,24-08-2020,560.251,24.359
Barbados,25-08-2020,560.251,24.359
Barbados,26-08-2020,570.691,24.359
Barbados,27-08-2020,574.171,24.359
Barbados,28-08-2020,574.171,24.359
Barbados,29-08-2020,577.65,24.359
Barbados,30-08-2020,591.57,24.359
Barbados,31-08-2020,602.009,24.359
Barbados,01-09-2020,605.489,24.359
Barbados,02-09-2020,612.449,24.359
Barbados,03-09-2020,612.449,24.359
Barbados,04-09-2020,615.929,24.359
Barbados,05-09-2020,619.408,24.359
Barbados,06-09-2020,619.408,24.359
Barbados,07-09-2020,622.888,24.359
Barbados,08-09-2020,622.888,24.359
Barbados,09-09-2020,626.368,24.359
Barbados,10-09-2020,626.368,24.359
Barbados,11-09-2020,626.368,24.359
Barbados,12-09-2020,626.368,24.359
Barbados,13-09-2020,626.368,24.359
Barbados,14-09-2020,629.848,24.359
Barbados,15-09-2020,636.807,24.359
Barbados,16-09-2020,640.287,24.359
Barbados,17-09-2020,643.767,24.359
Barbados,18-09-2020,643.767,24.359
Barbados,19-09-2020,643.767,24.359
Barbados,20-09-2020,643.767,24.359
Barbados,21-09-2020,657.686,24.359
Barbados,22-09-2020,657.686,24.359
Barbados,23-09-2020,657.686,24.359
Barbados,24-09-2020,657.686,24.359
